MLinkID,USNode,DSNode,LinkReach,ReachElement
57921,ADE287,ADE322,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.1.2.2.1.1.2.2.3.2.2.1,7
50620,ADE276,ADE330,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.1.2.2.1.1.2.2.3.2.2.2.1.1.2,3
51829,ACY828,ADE362,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.1.2.1,1
50706,ADE360,ADE362,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.1.2.2,1
51828,ACY827,ADE363,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.1.1,1
50687,ADE417,ADE363,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.1.2,1
50689,ADE371,ADE365,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1,1
50688,ADE402,ADE365,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.2,1
50711,ADE366,ADE367,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.2.1,1
50710,ADE361,ADE367,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.2.2,1
50712,ADE376,ADE368,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1,1
50709,ADE367,ADE368,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.2,1
50708,ADE406,ADE368,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.3,1
50701,ADE418,ADE371,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.1,1
50690,ADE380,ADE371,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.2,1
50724,ADE374,ADE375,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.1.1,1
50723,ADE372,ADE375,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.1.2,1
50722,ADE375,ADE376,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.1,1
50713,ADE384,ADE376,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.2,1
50725,ADE377,ADE379,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.2.1.1,1
50700,ADE378,ADE379,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.2.1.2,1
50698,ADE407,ADE380,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.2.1,1
50691,ADE387,ADE380,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.2.2,1
50720,ADE388,ADE381,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.2.1.1.2,2
50721,ADE389,ADE382,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.2.1.1.1,1
50719,ADE381,ADE382,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.2.1.1.2,1
50718,ADE408,ADE382,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.2.1.1.3,1
50717,ADE382,ADE383,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.2.1.1,1
50716,ADE405,ADE383,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.2.1.2,1
50715,ADE383,ADE384,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.2.1,1
50714,ADE390,ADE384,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.2.2,1
50694,ADE392,ADE386,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.2.2,4
50692,ADE401,ADE387,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.2.2,2
51876,ADE416,ADE390,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.2.2,2
50697,ADE403,ADE392,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.2.2.1,1
50696,ADE400,ADE392,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.2.2.2,1
50695,ADE391,ADE392,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.2.2.3,1
50729,ADE393,ADE394,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.1.2.2.1.1.2.2.3.2.2.1.2.1.2.1,1
50727,ADE395,ADE394,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.1.2.2.1.1.2.2.3.2.2.1.2.1.2.2,1
58491,ADE397,ADE396,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.1.2.2.1.1.2.2.3.2.2.1.2.1,3
58492,ADE398,ADE397,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.1.2.2.1.1.2.2.3.2.2.1.2.1.1,1
58490,ADE394,ADE397,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.1.2.2.1.1.2.2.3.2.2.1.2.1.2,1
50693,ADE386,ADE401,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.2.2,3
51875,ADE404,ADE403,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.2.2.1.1,1
50726,ADE385,ADE403,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.2.2.1.2,1
50699,ADE379,ADE407,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.2.1,2
50728,ADE396,ADE414,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.1.2.2.1.1.2.2.3.2.2.1.2.1,2
50730,ADE399,ADE415,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.1.2.2.1.1.2.2.3.2.2.1.1,2
51878,ADE420,ADE416,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.2.2.1,1
51877,ADE419,ADE416,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.2.1.1.2.2.2,1
50686,ADE362,ADE417,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.4.1.2,2
50702,ADE370,ADE418,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.2.1.2.2.2.1.1.1.2.2.2.2.2.2.2.1.1.1.1,2
51562,ADE559,ADE558,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1,2
56005,ADE632,ADE559,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1,3
51565,ADE561,ADE560,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.2,3
51564,ADE565,ADE561,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.2,4
51563,ADE566,ADE565,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.2,5
60140,ADE634,ADE632,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1,4
60141,ADE722,ADE634,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1,5
60232,ADE682,ADE681,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2.2.2.2.2.2.1,1
60210,ACZ362,ADE681,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2.2.2.2.2.2.2,1
29479,ACZ401,ADE682,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2.2.2.2.2.2.1,2
40750,ADE723,ADE722,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1,6
56002,ADE834,ADE723,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1,7
56003,ADE762,ADE761,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1,3
60211,ACZ532,ADE762,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.1,1
40757,ADE763,ADE762,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2,1
40756,ADE764,ADE763,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2,2
60212,ACZ534,ADE764,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2.1,1
40755,ADE765,ADE764,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2.2,1
60213,ACZ536,ADE765,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2.2.1,1
40754,ADE766,ADE765,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2.2.2,1
60214,ACZ539,ADE766,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2.2.2.1,1
40753,ADE767,ADE766,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2.2.2.2,1
60215,ACZ546,ADE767,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2.2.2.2.1,1
40752,ADE768,ADE767,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2.2.2.2.2,1
60216,ACZ554,ADE768,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2.2.2.2.2.1,1
40751,ADE681,ADE768,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1.2.2.2.2.2.2,1
60146,ADE835,ADE834,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1,8
60147,ADE836,ADE835,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1,9
60143,ACZ680,ADE836,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1,10
56004,ADE761,ADE851,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.1.1.2.1.1.1,2
11839898,ABZ082,AMS350,3.2.2.2.2.1.2.2.2.2.3.2.1.1.3,2
62141,DRF052,DRF051,3.2.2.2.2.1.2.2.3.2.2.1.1,1
62140,DRF050,DRF051,3.2.2.2.2.1.2.2.3.2.2.1.2,1
62142,DRF051,DRF053,3.2.2.2.2.1.2.2.3.2.2.1,3
62143,DRF053,DRF054,3.2.2.2.2.1.2.2.3.2.2.1,2
62146,DRF054,DRF055,3.2.2.2.2.1.2.2.3.2.2.1,1
62144,DRF056,DRF055,3.2.2.2.2.1.2.2.3.2.2.2,1
62145,DRF057,DRF056,3.2.2.2.2.1.2.2.3.2.2.2,2
62149,DRF059,DRF058,3.2.2.2.2.1.2.2.3.2.1,1
62147,DRF055,DRF058,3.2.2.2.2.1.2.2.3.2.2,1
62150,DRF060,DRF059,3.2.2.2.2.1.2.2.3.2.1,2
62156,DRF062,DRF063,3.2.2.2.2.1.2.2.3.1.2.2.2,2
62159,DRF064,DRF065,3.2.2.2.2.1.2.2.3.1.2.2.1,2
62160,DRF065,DRF066,3.2.2.2.2.1.2.2.3.1.2.2.1,1
62157,DRF063,DRF066,3.2.2.2.2.1.2.2.3.1.2.2.2,1
62161,DRF067,DRF068,3.2.2.2.2.1.2.2.3.1.2.1,2
62162,DRF068,DRF069,3.2.2.2.2.1.2.2.3.1.2.1,1
62158,DRF066,DRF069,3.2.2.2.2.1.2.2.3.1.2.2,1
62163,DRF078,DRF070,3.2.2.2.2.1.2.2.3.1.1,1
62152,DRF081,DRF070,3.2.2.2.2.1.2.2.3.1.2,1
62170,DRF071,DRF072,3.2.2.2.2.1.2.2.3.1.1,8
62169,DRF072,DRF073,3.2.2.2.2.1.2.2.3.1.1,7
62168,DRF073,DRF074,3.2.2.2.2.1.2.2.3.1.1,6
62167,DRF074,DRF075,3.2.2.2.2.1.2.2.3.1.1,5
62166,DRF075,DRF076,3.2.2.2.2.1.2.2.3.1.1,4
62165,DRF076,DRF077,3.2.2.2.2.1.2.2.3.1.1,3
62164,DRF077,DRF078,3.2.2.2.2.1.2.2.3.1.1,2
62153,DRF070,DRF079,3.2.2.2.2.1.2.2.3.1,1
62148,DRF058,DRF079,3.2.2.2.2.1.2.2.3.2,1
62154,DRF082,DRF081,3.2.2.2.2.1.2.2.3.1.2,2
62155,DRF069,DRF082,3.2.2.2.2.1.2.2.3.1.2,3
11837193,DRF086,DRF085,3.2.2.2.2.1.2.2.1,2
11837194,DRF087,DRF086,3.2.2.2.2.1.2.2.1,3
11837195,DRF088,DRF087,3.2.2.2.2.1.2.2.1,4
11837196,DRF089,DRF088,3.2.2.2.2.1.2.2.1,5
11837245,DRF144,DRF089,3.2.2.2.2.1.2.2.1.1,1
11837197,DRF106,DRF089,3.2.2.2.2.1.2.2.1.2,1
11837190,DRF092,DRF091,3.2.2.2.2.1.2.2.3,2
11837189,DRF079,DRF092,3.2.2.2.2.1.2.2.3,3
11837697,DRF085,DRF094,3.2.2.2.2.1.2.2.1,1
11837692,ABY919,DRF094,3.2.2.2.2.1.2.2.2,1
11837188,DRF091,DRF094,3.2.2.2.2.1.2.2.3,1
11837209,DRF096,DRF095,3.2.2.2.2.1.2.2.1.2.2.1,2
11837213,DRF114,DRF096,3.2.2.2.2.1.2.2.1.2.2.1.1,1
11837210,DRF097,DRF096,3.2.2.2.2.1.2.2.1.2.2.1.2,1
11837211,DRF098,DRF097,3.2.2.2.2.1.2.2.1.2.2.1.2,2
11837212,DRF102,DRF101,3.2.2.2.2.1.2.2.1.2.2.1.1.2,2
11837198,DRF107,DRF106,3.2.2.2.2.1.2.2.1.2,2
11837199,DRF108,DRF107,3.2.2.2.2.1.2.2.1.2,3
11837205,DRF103,DRF108,3.2.2.2.2.1.2.2.1.2.1,1
11837200,DRF109,DRF108,3.2.2.2.2.1.2.2.1.2.2,1
11837208,DRF095,DRF109,3.2.2.2.2.1.2.2.1.2.2.1,1
11837201,DRF110,DRF109,3.2.2.2.2.1.2.2.1.2.2.2,1
11837206,DRF104,DRF110,3.2.2.2.2.1.2.2.1.2.2.2.1,1
11837202,DRF111,DRF110,3.2.2.2.2.1.2.2.1.2.2.2.2,1
11837207,DRF105,DRF111,3.2.2.2.2.1.2.2.1.2.2.2.2.1,1
11837203,DRF112,DRF111,3.2.2.2.2.1.2.2.1.2.2.2.2.2,1
11837223,DRF115,DRF112,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1,1
11837204,DRF113,DRF112,3.2.2.2.2.1.2.2.1.2.2.2.2.2.2,1
11837216,DRF137,DRF113,3.2.2.2.2.1.2.2.1.2.2.2.2.2.2,2
11837215,DRF100,DRF114,3.2.2.2.2.1.2.2.1.2.2.1.1.1,1
11837214,DRF101,DRF114,3.2.2.2.2.1.2.2.1.2.2.1.1.2,1
11837243,DRF142,DRF115,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.1,1
11837222,DRF116,DRF115,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2,1
11837242,DRF141,DRF116,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.1,1
11837221,DRF117,DRF116,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2,1
11837241,DRF140,DRF117,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.1,1
11837220,DRF118,DRF117,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2,1
11837226,DRF139,DRF118,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1,1
11837224,DRF119,DRF118,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.2,1
11837225,DRF120,DRF119,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.2,2
11837240,DRF124,DRF125,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.2.1,1
11837228,DRF126,DRF125,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.2.2,1
11837231,DRF127,DRF126,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.2.2.1,1
11837229,DRF136,DRF126,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.2.2.2,1
11837236,DRF128,DRF127,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.2.2.1,2
11837239,DRF123,DRF128,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.2.2.1.1,1
11837235,DRF129,DRF128,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.2.2.1.2,1
11837238,DRF122,DRF129,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.2.2.1.2.1,1
11837234,DRF130,DRF129,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.2.2.1.2.2,1
11837237,DRF121,DRF130,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.2.2.1.2.2.1,1
11837233,DRF131,DRF130,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.2.2.1.2.2.2,1
11837219,DRF133,DRF134,3.2.2.2.2.1.2.2.1.2.2.2.2.2.2,5
11837232,DRF132,DRF135,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.2.2.2,3
11837230,DRF135,DRF136,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.2.2.2,2
11837217,DRF138,DRF137,3.2.2.2.2.1.2.2.1.2.2.2.2.2.2,3
11837218,DRF134,DRF138,3.2.2.2.2.1.2.2.1.2.2.2.2.2.2,4
11837244,DRF143,DRF139,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.1,1
11837227,DRF125,DRF139,3.2.2.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2.1.2,1
11837246,DRF145,DRF144,3.2.2.2.2.1.2.2.1.1,2
11837247,DRF146,DRF145,3.2.2.2.2.1.2.2.1.1,3
11837248,DRF147,DRF146,3.2.2.2.2.1.2.2.1.1,4
11837249,DRF148,DRF147,3.2.2.2.2.1.2.2.1.1,5
11837252,DRF149,DRF148,3.2.2.2.2.1.2.2.1.1.1,1
11837250,DRF150,DRF148,3.2.2.2.2.1.2.2.1.1.2,1
11837251,DRF151,DRF150,3.2.2.2.2.1.2.2.1.1.2,2
11837277,DRF177,DRF151,3.2.2.2.2.1.2.2.1.1.2.1,1
11837266,DRF170,DRF151,3.2.2.2.2.1.2.2.1.1.2.2,1
11837258,DRF153,DRF152,3.2.2.2.2.1.2.2.1.1.2.2.2.2.2.2,2
11837259,DRF154,DRF153,3.2.2.2.2.1.2.2.1.1.2.2.2.2.2.2.1,1
11837257,DRF155,DRF153,3.2.2.2.2.1.2.2.1.1.2.2.2.2.2.2.2,1
11837256,DRF156,DRF155,3.2.2.2.2.1.2.2.1.1.2.2.2.2.2.2.2,2
11837260,DRF165,DRF156,3.2.2.2.2.1.2.2.1.1.2.2.2.2.2.2.2.1,1
11837255,DRF158,DRF156,3.2.2.2.2.1.2.2.1.1.2.2.2.2.2.2.2.2,1
